

===============================================
2022-12-19 05:41:59

main_g.py --num-layers 4 --gconv-dropout 0 --between-dropout 0 --tlayer-dropout 0 --scheduler linear --warmup 10 --gconv-dim 256 --tlayer-dim 256 --num-heads 8 --device 1 --batch-size 64

info: None
dataset: NCI109
use_val_loss: True
epochs: 100
scheduler: linear
warmup: 10
patience: 25
batch_size: 64
lr: 0.0001
weight_decay: 0.0001
clustering: True
masked_attention: False
gconv_dim: 256
tlayer_dim: 256
gconv_dropout: 0.0
between_dropout: 0.0
tlayer_dropout: 0.0
num_layers: 4
num_heads: 8
skip_connection: none
seeds: 12344
save_state: False




=============== Run  0 ================

| Epoch   45 | Train e:  96.64, T l:  0.0934 | Val e:  80.10 | Test e:  81.64 
| Epoch   46 | Train e:  96.76, T l:  0.0903 | Val e:  81.55 | Test e:  80.92 
| Epoch   47 | Train e:  98.03, T l:  0.0605 | Val e:  79.13 | Test e:  82.85 
| Epoch   48 | Train e:  96.00, T l:  0.0942 | Val e:  80.58 | Test e:  81.16 
| Epoch   49 | Train e:  98.27, T l:  0.0595 | Val e:  82.52 | Test e:  81.88 
| Epoch   50 | Train e:  96.58, T l:  0.0899 | Val e:  75.97 | Test e:  79.95 
| Epoch   51 | Train e:  97.97, T l:  0.0564 | Val e:  80.83 | Test e:  85.51 
| Epoch   52 | Train e:  96.73, T l:  0.0871 | Val e:  77.91 | Test e:  78.26 
| Epoch   53 | Train e:  98.33, T l:  0.0526 | Val e:  79.61 | Test e:  83.57 
| Epoch   54 | Train e:  98.94, T l:  0.0371 | Val e:  79.85 | Test e:  81.88 
| Epoch   55 | Train e:  99.12, T l:  0.0383 | Val e:  81.07 | Test e:  81.40 
| Epoch   56 | Train e:  99.06, T l:  0.0361 | Val e:  81.07 | Test e:  83.33 
| Epoch   57 | Train e:  99.00, T l:  0.0352 | Val e:  82.28 | Test e:  83.57 
| Epoch   58 | Train e:  98.36, T l:  0.0502 | Val e:  79.13 | Test e:  83.57 
| Epoch   59 | Train e:  99.00, T l:  0.0312 | Val e:  81.07 | Test e:  83.82 
| Epoch   60 | Train e:  99.06, T l:  0.0289 | Val e:  80.83 | Test e:  83.82 
| Epoch   61 | Train e:  99.30, T l:  0.0295 | Val e:  80.83 | Test e:  84.54 
| Epoch   62 | Train e:  98.82, T l:  0.0361 | Val e:  78.88 | Test e:  82.61 
| Epoch   63 | Train e:  99.55, T l:  0.0191 | Val e:  81.31 | Test e:  83.82 
| Epoch   64 | Train e:  99.30, T l:  0.0225 | Val e:  80.34 | Test e:  84.78 
| Epoch   65 | Train e:  99.15, T l:  0.0261 | Val e:  81.07 | Test e:  82.85 
| Epoch   66 | Train e:  99.12, T l:  0.0263 | Val e:  81.07 | Test e:  83.57 
| Epoch   67 | Train e:  98.97, T l:  0.0352 | Val e:  78.16 | Test e:  81.64 
| Epoch   68 | Train e:  99.55, T l:  0.0186 | Val e:  79.85 | Test e:  84.06 
| Epoch   69 | Train e:  99.45, T l:  0.0181 | Val e:  81.31 | Test e:  84.30 
| Epoch   70 | Train e:  99.58, T l:  0.0163 | Val e:  80.83 | Test e:  82.85 
| Epoch   71 | Train e:  99.52, T l:  0.0166 | Val e:  80.34 | Test e:  84.06 
| Epoch   72 | Train e:  99.58, T l:  0.0176 | Val e:  80.83 | Test e:  83.57 
| Epoch   73 | Train e:  99.55, T l:  0.0170 | Val e:  81.55 | Test e:  85.75 
| Epoch   74 | Train e:  99.70, T l:  0.0135 | Val e:  81.31 | Test e:  84.78 
| Epoch   75 | Train e:  99.58, T l:  0.0136 | Val e:  79.85 | Test e:  84.30 
| Epoch   76 | Train e:  99.61, T l:  0.0145 | Val e:  81.55 | Test e:  85.27 
| Epoch   77 | Train e:  99.64, T l:  0.0127 | Val e:  80.58 | Test e:  84.06 
| Epoch   78 | Train e:  99.61, T l:  0.0114 | Val e:  80.34 | Test e:  85.27 
| Epoch   79 | Train e:  99.64, T l:  0.0101 | Val e:  81.80 | Test e:  83.82 
| Epoch   80 | Train e:  99.67, T l:  0.0101 | Val e:  81.55 | Test e:  84.30 
| Epoch   81 | Train e:  99.64, T l:  0.0128 | Val e:  81.55 | Test e:  85.02 
| Epoch   82 | Train e:  99.67, T l:  0.0098 | Val e:  80.83 | Test e:  83.57 
| Epoch   83 | Train e:  99.58, T l:  0.0125 | Val e:  80.34 | Test e:  82.85 
| Epoch   84 | Train e:  99.67, T l:  0.0093 | Val e:  80.34 | Test e:  84.06 
| Epoch   85 | Train e:  99.70, T l:  0.0086 | Val e:  80.10 | Test e:  83.09 
| Epoch   86 | Train e:  99.76, T l:  0.0086 | Val e:  80.58 | Test e:  83.82 
| Epoch   87 | Train e:  99.73, T l:  0.0080 | Val e:  80.58 | Test e:  84.54 
| Epoch   88 | Train e:  99.64, T l:  0.0083 | Val e:  81.31 | Test e:  84.06 
| Epoch   89 | Train e:  99.79, T l:  0.0077 | Val e:  82.04 | Test e:  85.27 
| Epoch   90 | Train e:  99.76, T l:  0.0074 | Val e:  81.07 | Test e:  85.51 
| Epoch   91 | Train e:  99.76, T l:  0.0071 | Val e:  81.55 | Test e:  85.51 
| Epoch   92 | Train e:  99.76, T l:  0.0069 | Val e:  80.10 | Test e:  85.02 
| Epoch   93 | Train e:  99.76, T l:  0.0069 | Val e:  81.55 | Test e:  85.51 
